D652,120,"120.            Yin, F., Chen, X.F., Song, D., Hu, Y.X., Zhang, H.L, Shang, B.X. Effect and mechanism of crop yield under different water preservation measures. Journal of Agricultural Mechanization Research (07)80-83+95 (2008). (in Chinese with English abstract).",
D652,121,"121.            Tang, W.G., Tang, H.M., Xiao, X.P., Yang, G.L., Li, M.S. Effects of different water-retaining measures on spring maize in South seasonal drought region. Journal of agricultural science and technology 13(3)102-107 (2011). (in Chinese with English abstract).",
D652,122,"122.            Li, P.P., Tong, H.T., Zhai, Q.H., Han, Y.L., Jiang, W. Effects of water conservation measures on soil moisture microbial biomass and wheat yield in a sandy fluvio-aquatic soil. Chinese journal of Soil and Fertilizer (04)78-83 (2019). (in Chinese with English abstract).",
D652,123,"123.            Liu, Pan. Occurrence trend of drought and heat damage of summer maize in Hebei plain and its control technology effect. Hebei agricultural university 2019, Dissertation for the master degree. (in Chinese with English abstract).",
D652,124,"124.            Wu, J.C., Wang, Z.H., He, F., Yang, Z.J., Xue, Y.F. Effect of different technological measures on utilization of precipitation and soil nutrients. Acta agriculturae boreali-sinica 20(06)73-76 (2005). (in Chinese with English abstract).",
D652,125,"125.            Qin, R. The effect of different soil improvers applying in typical irrigation area on the soil water movement mechanism and crop growth characteristics. Inner Mongolia agricultural university 2017, Dissertation for the Ph.D. degree. (in Chinese with English abstract).",
D652,126,"126.            Tang, H.M., Tang, W.G., Xiao, X.P., Yang, G.L. Effects of super absorbent polymers on yield and water-saving and drought-escaping mechanism in spring maize. Agricultural science & technology 10(4)112-11 (2009). (in Chinese with English abstract).",
D652,127,"127.            Li, X.J. Application effect of several new drought resistant water retaining agents on Corn. Gansu agricultural science and technology (01)19-20 (2002). (in Chinese with English abstract).",
D652,128,"128.            Song, B., Yang, W.J., Zhao, S.C., Zuo, C.P., Fan, J., Zhang, J., Guo, T.Y., Zhang, R.D., Tang, Y. Water- retaining effect of three water retaining agents and their effects on growth of maize. Guizhou agricultural sciences 42(11)73-75 (2014). (in Chinese with English abstract).",
D652,129,"129.            Qi, J.S., Ma, X.J. Study on the application effect of ASA high-efficiency plant water retention agent (drought stop) on corn. Modern Agricultural Sciences and Technology (24)21 (2009).",
D652,130,"130.            Chang, K.Q., Du, Y.P. Application effect of Rc-1 water retention agent and water retention and drought-resistant seeding agent on dryland corn. Gansu agricultural science and technology (06)26-27 (2002). (in Chinese with English abstract).",
D652,131,"131.            Wu, Y.Y., He, X.D., Qin, Z.M. Effects of different water retaining agents on yield characteristics and yield of Maize. Modern Agricultural Sciences and Technology (12):25-30(2012). (in Chinese with English abstract).",
D652,132,"132.            Huang, Z.B. A study on the effect of broad ridge and its improving Measures to maize growth and water use efficiency (WUE). Northwest A&F University 2003, Dissertation for the master degree. (in Chinese with English abstract).",
D652,133,"133.            . Li, R., Xia, L., Wang, Y.L., Wu, P.N., Yu, L., Ye, X.B., Qian, P. Effects of water-retaining agent dose on soil water and nutrient contents, maize yield and economic benefit under drip irrigation. Journal of drainage and irrigation machinery engineering 36(12)1337-1344 (2018). (in Chinese with English abstract).",
D652,134,"134.            Zhu, Y.H., Yang, P.L., Liao, R.K., Ren, S.M. Maize photosynthetic characteristics and yield under chemical integrated regulation. Agricultural research in the arid areas 34(01)193-200 (2016). (in Chinese with English abstract).",
D652,135,"135.            Guo, S.Y., Zhang, Y., Shang, S., Lu, G.Y., Tang, Q.N. Effects of straw mulching and water-retaining agent on ear leaf senescence after anthesis and yield of summer maize. Acta agriculturae Jiangxi 27(07)25-27 (2015). (in Chinese with English abstract).",
D652,136,"136.            Gong, X.L., Gao, J.X., Yin, G.H., Zhang, Z.K., Liu, Z.X. Water conservation performance of four types of super absorbent polymer. Chinese Journal of Ecology 27(04)652-656 (2008). (in Chinese with English abstract).",
D652,137,"137.            Xiao, Z.W., Xiao, Z.Y., Shi, W.J., Yan, Z.B., Wang, X., Qin, J.H. Improvement effects of multi-functional soil conditioners on brown desert soil in Hexi inland irrigation areas in Gansu Province. Bulletin of soil and water conservation 38(01)56-61+68 (2018). (in Chinese with English abstract).",
D652,138,"138.            Ma, Z.L., Li, S.F., Yan, Z.B., Improvement effect of multifunctional soil conditioner to the gray brown desert soil of Gansu Corridor. Soil and water conservation in China (06)46-50+69 (2017). (in Chinese with English abstract).",
D652,139,"139.            Qin, J.H., Wang, A.Q., Yan, Z.B., Xiao, Z.W., Zhao, Y.C. The influence of multi-functional special fertilizer on the economic character and benefit of corn production in Hexi inland irrigation area. Tillage and cultivation (02)26-28 (2011).",
D652,140,"140.            Dou, J.G., Sun, Y.Y., Gao, Y.S., Wang, Y.J., Liu, H.T. Studies on effect of application of SAP in sandy barren field. Journal of Jilin agricultural sciences 36(06)22-25 (2011). (in Chinese with English abstract).",
D652,141,"141.            Liu, X.X., Wang, Y.X. The effect of humic acid compound fertilizer on maize growth and soil physical properties in drought. Humic acid (02)33-39 (2018). (in Chinese with English abstract).",
D652,142,"142.            Wang, S., Yao, K., Chen, D.Y., Wang, N., Zhang, D.X., Sun, X., Lv, Y. Properties of corn yield and albic soil nutrient affected by the dosages of humic acid water-retaining agent. Journal of Maize Sciences 26(1)149-153 (2018). (in Chinese with English abstract).",
D652,143,"143.            Liu, X.S., Ye, C., Xiao, G.B., Zheng, W., Huang, T.B., Zhang, K., Li, Y.Z. Effects of super absorbent polymers polyacrylamide on soil moisture and autumn waxy corn growth. Chinese agricultural science bulletin 28(30)22-27 (2012). (in Chinese with English abstract).",
D652,144,"144.            Tian, H., Zhang, H.M., Liu, Y.R., Sun, Y.W., Zhang, H.L., Wang, F.Y., Yuan, W.L. Application of high-energy drought-resistant water retention agents on corn. Sciences and technology of Tianjin agriculture and forestry. (04)6-8 (2001). (in Chinese with English abstract).",
D652,145,"145.            Qin, J.H., Wang, A.Q., Yan, Z.B., Xiao, Z.W., Zhao, Y.C., Zhang, H.J., Zhang, C.M., Cheng, H.Y., Tie, D.D. Effect of solid active organic fertilizers on physicochemical properties and economic benefits of corn field in Hexi inland irrigation district. Agricultural research in the arid areas 30(03)130-135 (2012). (in Chinese with English abstract).",
D652,146,"146.            Zhang, H.H. The influence of irrigation and mulching on maize physiology and yield. Northwest A&F University 2001, Dissertation for the master degree (in Chinese with English abstract).",
D652,147,"147.            Sun, F.Y., Liu, M., Zhang, Y., Fu, Q. Study on the effect of different dosage of water retaining agent on water consumption and yield of spring corn. Water Resources Planning and Design (11):42-46 (2013). (in Chinese with English abstract). ",
D652,148,"148.            Yang, X.Z., Li, L.L. Effect of water retaining agent dosage on properties and yield of corn in Dryland. Gansu Agricultural Science and Technology (08):32-34 (2019). (in Chinese with English abstract).",
D652,149,"149.            Zhang, Y., Wang, M.K., Tang, Q.N., Guo, S.S., Shang, S., Lu, G.Y. Effects of different straw mulching and water-retaining agent on yield and water use efficiency of summer maize. Acta Agriculturae Jiangxi, 32(9):13-17(2020). (in Chinese with English abstract).",
D652,150,"150.            Zhuang, W.F., Han, W., Hou, J.X., Wang, J., Dong, Q.H., Zhang, Y.Z., Yang, M. Effect of straw return manner and water retention agent on yield of maize and soil moisture. Water saving irrigation (11):1-5(2020). (in Chinese with English abstract).",
D652,151,"151.            Cui, Z.T., Gao, F., Guo, S. Q., Wang, Q.L., Shui, M.H. Study on the application of Hailuida water retaining agent instead of plastic film in corn production. Bulletin of agricultural science and technology (05):21-25(2020). (in Chinese with English abstract).",
D652,152,"152.            Jin, C. Study on the application effect of Hankewei water-retaining agent in corn and soybean production in Jilin Province. JiLin University 2020, Dissertation for the master degree. (in Chinese with English abstract).",
D652,153,"153.            Zhang, J.W. Effect of water retaining agent on growth and yield of Maize. Shaanxi Water Resources (10):187-188+191 (2020). (in Chinese with English abstract).",
D652,154,"154.            Liu, D.H. A study on effect of Aquasorb on growth of potato and its acting mechanism. Northwest A&F University 2006, Dissertation for the master degree. (in Chinese with English abstract).",
D652,155,"155.            Ling, Y.S., Li, J.Q., Ye, L.J., Zeng, X.L., Li, R.N. Effects of absorbent in ploughed furrow on potato productivity and moisture retention in soil of loess hilly and gully regions in Southern Fujian. Fujian Journal of Agricultural Sciences 25(2):158-162(2010). (in Chinese with English abstract).",
D652,156,"156.            Feng, R.Y., Lei, M.L., Hou, Y.J., Wang, H.J, Liu, H.J. Effects of the improved straw fertilizer with an efficient moisture and fertilizer conservation capacity on potato yield and soil physical property. Guizhou agricultural sciences 46(2):56-60(2018). (in Chinese with English abstract).",
D652,157,"157.            Gao, Y.F. Study on applied effect of drought-resistant and water-absorbent polymer on potato. Inner Mongolia Agricultural University 2012, Dissertation for the master degree. (in Chinese with English abstract).",
D652,158,"158.            Cheng, Y.C., Lu, Z.Y., Zhang, X.Q., Han, Y.B., Zhang, J.Z., Bai, H., Xian, F., Cao, Z.F., Guo, J. Study on application effect of drought resistance agent on Potato. Inner Mongolia Agricultural Science and Technology (4)30~31(2013). (in Chinese with English abstract).",
D652,159,"159.            Zhang, C.W., Dong, B., Guo, T.W. Effects of water retaining agent on yield and water use efficiency of potato in semi-arid area. Gansu Agricultural Science and technology (05):7-10(2011). (in Chinese with English abstract).",
D652,160,"160.            Zhang, G.J., Study on planting technology system of high-yield and high-efficiency for dry land potato in semi-arid area pf Central Gansu. Gansu Agricultural University 2007, Dissertation for the master degree. (in Chinese with English abstract).",
D652,161,"161.            Bao, K.H. Effect of different film-covering modes and water retention agenton the dry land potato growth and soil characteristics. Inner Mongolia Agricultural University 2015, Dissertation for the master degree (in Chinese with English abstract).",
D652,162,"162.            Wu, Z.K., Zhang, W., Liu, D.C., Ma, S.L., Xie, G.Y., Yang, Q.Y., M, J. Experimental demonstration study on using drought resistant water retaining agent in potato. Journal of Chinese Potato (04):215-216(2006). (in Chinese with English abstract).",
D652,163,"163.            Gao, F., Cui, Z.G., Zheng, J., Guo, S.K., Shui. M.H. Preliminary report on the experiment of replacing plastic film with water retaining agent in potato cultivation. China Agricultural Technology Extension 35(12):68-69(2019). (in Chinese with English abstract).",
D652,164,"164.            Ren, Y.F., Zhao, J., Lu, Z.Y., Zhao, P.Y., Zhang, Y.P. Drought treatment technology of potato seed before planting. Inner Mongolia Agricultural Science and Technology (4):25~27(2013). (in Chinese with English abstract).",
D652,165,"165.            Wang, S.Q., Zhang, C.E., Deng, X.P. Planting techniques for high yield of potato in newly-built terraced field in North Shaanxi. Agricultural Research in the Arid Areas (01):60-64 (2000). (in Chinese with English abstract).",
D652,166,"166.            Lin, H.M., Liu, W.S., Liu, X.Z., Wang, D., Song, Y., Liu, M.Z. Effect of Ecological Function Material Palygorskite on Water-retention and Yield of Potato. Journal of Chinese Potato 23(04):207-212 (2009). (in Chinese with English abstract).",
D652,167,"167.            Zhang, C.W., Dong, B., Guo, T.W., Zhang, D.W. Effects of fertilization and water retaining agent on yield of potato. Agricultural research in the arid areas 29(06)152-156 (2011) (in Chinese with English abstract).",
D652,168,"168.            Li, X.Y. Effect of the application of agricultural water retention agent on potato yields in dry areas. Agricultural science-technology and information (16)30-31 (2019). (in Chinese with English abstract).",
D652,169,"169.            Li, Q., Liu, J.H., Zhang, L., Chen, Q., Yu, J., Surya N. Achary. Using water-retaining agent and mulch to improve growth and yield of potato under dry farming. Transactions of the Chinese Society of Agricultural Engineering 29(07) 83-90 (2013). (in Chinese with English abstract).",
D652,170,"170.            Du, S.N., Bai, G.S., Zhao, S.W., Hou, X.L. Effects of Wote super absorbent and PAM absorbent on soil moisture and growth of potato. Transactions of the Chinese Society of Agricultural Engineering (08)72-79 (2007). (in Chinese with English abstract).",
D652,171,"171.            Li, Q., Ba, T., Li, Y.L., Xie, L., Liu, J.H., Yu, Z., Shen, Y.J. Effects of application methoths of super absorbent polymers on soil moisture content and microbial biomass and potato yield. Acta agriculturae boreali-occidentalis sinica 26(10)1453-1460 (2017). (in Chinese with English abstract).",
D652,172,"172.            Li, Q., Ba, T., Liu, J.H., Sun, Z.W., Gao, W.J., Zhao, Z.Q. Effects of application method of super absorbent polymers on soil enzyme activities and potato yield. Journal of Northwest A&F university 45(05)116-122 (2017). (in Chinese with English abstract).",
D652,173,"173.            Hou, X.Q, Li, R., He, W.S. Effects of super absorbent dosages on the yield and nutrient absorption of dryland potato. Acta agriculture boreali-occidentalis sinica 24(10)56-63 (2015). (in Chinese with English abstract).",
D652,174,"174.            Hou, X.Q., Li, R., He, W.T., Ma, K., Dai, X.H. Effects of super absorbent dosages on physicochemical properties of dryland soil and potato growth. Journal of soil and water conservation 29(05)325-330 (2015). (in Chinese with English abstract).",
D652,175,"175.            Hou, X.Q., Li, R., He, W.T., Dai, X.H., Ma, K., Liang, Y., Ma, G.C. Effects of super absorbent dosage on water use of soil and growth of potato. Journal of Zhejiang university 41(05)558-566 (2015). (in Chinese with English abstract).",
D652,176,"176.            Liu, D.H., Huang, Z.B., Cai, L.J., Wei, Z.X. Effect of different ways and amounts of aquasorbent- applying on yield and benefit of potato. Acta agriculturae boreali-occidentalis sinica 17(01)266-270 (2008). (in Chinese with English abstract).",
D652,177,"177.            Zhang, M., Wei, Q.Q., Xu, Y.K., Ma, Z.X., Zhang, R.H., Gou, J.L., Chen, L., He, J.F. Effect of amount of water retention agent on growth and soil fertility of potato with dry farming and covering farmland by plastic films in Guizhou. Journal of Southwest China Agricultural Sciences, 32(05)1087-1091 (2019). (in Chinese with English abstract).",
D652,178,"178.            Yu, M.Y. The response of growth and water use efficiency of potato to aquasorb and nitrogen and it's mechanism. Northwest A&F University 2019. Dissertation for the master degree. (in Chinese with English abstract).",
D652,179,"179.            Gao, T.P., Guo, R., Wang, D., Gao, H.N., Chang, G.H., Zhang, M., Sun, H.L. Effects of applying super absorbent polymer and potassium fertilizer on the yield index and chlorophyll fluorescence parameters of dry land potato. Journal of Chinese ecology 32(5)1221-1226 (2013). (in Chinese with English abstract).",
D652,180,"180.            Huang, Z.B., Zhu, S.Q., Zhang, L.C., Li, M.S. The effect on soil improving and water saving applied with chemical aquasorb in agriculture. Research of soil and water conservation (03)57-60 (2004). (in Chinese with English abstract).",
D652,181,"181.            Wen, T.D., Liu, C.N., Song, R.Q. Analysis of application effect of water retaining agent in spray irrigation of potato. Inner Mongolia water resources (07)63-64 (2018).",
D652,182,"182.            Liao, J.L., Xu, F.L., Zhao, S.W. Effect of different aquasorbent on growth and yield of potato in Ningnan Mountain. Acta agriculturae boreali-occidentalis sinica 18(1)238-242 (2009). (in Chinese with English abstract).",
D652,183,"183.            Lu. H.W., Xiao, G.L., Huang, L.H. Effect of different application methods of super absorbent polymer on physiological indicators and agronomic characters of potato. Journal of Yunnan Agricultural University 27(03):334-339(2012). (in Chinese with English abstract). ",
D652,184,"184.            Ye, L.C., Hu, Y.G., Zeng, Z.H. Effect of different water-saving practices on growth and water use of potato. Agricultural Research in the Arid Areas 28(01):54-60(2010).",
D652,185,"185.            Li, J., Li, J.M. Experiment on reducing weight and increasing efficiency of potato with water retaining agent in Anding District of Dingxi City. Modern agricultural sciences and technology (09)20-21 (2020).",
D652,186,"186.            Li, Q. Physiological response of potato under water stress and study on drought resistant regulation measures. Inner Mongolia Agricultural University 2015, Dissertation for the PhD degree. (in Chinese with English abstract).",
D652,187,"187.            Li, Q., Liu, J.H., Zhang, L., Liu, C., Yan, Y.F., Chen, Q. Effect of mulch and water absorbent on morphological characters and membrane permeability of potato. Agricultural research in the arid areas 28(06)177-182 (2010). (in Chinese with English abstract).",
D652,188,"188.            Zhang, Y., Zhao, S.W., Liang, X.F., Hua, J. Effects of super absorbent on growth of potato and soil water utilization in the mountain area of Southern Ningxia. Agricultural research in the arid areas 27(03)27-32 (2009). (in Chinese with English abstract).",
D652,189,"189.            Mu, J.X., Cao, X.M., Liu, S.C. Effects of combined application of water-retaining agent and nitrogen fertilizer on growth and water and fertilizer utilization of potato. Journal of Henan agricultural sciences 45(09)35-40 (2016). (in Chinese with English abstract).",
D652,190,"190.            Li, H.X., Li, X.Y., Hao, X.H., Li, W.Y., Huang, Y.X., Li, M.Z., Mu, J.X. Effect of water retention agent and potash on potato yield and photosynthesis characteristics. Bulletin of agricultural science and technology (02)114-117 (2020). (in Chinese with English abstract).",
D652,191,"191.            Wang, S.J. Effect of water retention application on the growth characteristics and yield of dry potatoes. Inner Mongolia science technology & economy (13)94+96 (2019). (in Chinese with English abstract).",
D652,192,"192.            Li, J.L. Effects of multi-function aquasorb on yield and water use efficiency (WUE) of potatoes. Northwest A&F University 2006. Dissertation for the master degree. (in Chinese with English abstract).",
D652,193,"193.            Hou, X.Q., Li, R., He, W.T., Ma, K., Dai, X.H., Zhao, J.W. Comparative effects of two super absorbent on soil physical properties of dryland and potato yield. Journal of Nuclear Agricultural Sciences 29(12)2410-2417 (2015). (in Chinese with English abstract).",
D652,194,194.            Effect test of water retaining agent (Hai Ruida) on crop production in Zhuanglang County of 2008. Information of agricultural science and technology (20):26-27(2019). (in Chinese with English abstract).,
D652,195,"195.            Wen, S.H., Zuo, Z., Wang, F., Guo, Y.Z., Du, J.M. Study on the effect of Zeba water retaining agent on the yield of dry potato. Ningxia journal of Agriculture and Forestry science and technology (06)13-15 (2010).",
D652,196,"196.            Wang, J., Li, J.M. Screening test of different water retaining agents for potato in Anding District. Agriculture &Technology, 39(07):5-7(2019). (in Chinese with English abstract).",
D652,197,"197.            Liu, D.H., Li, J.L., Xin, X.G., Yang, Q.P., Huang, Z.B., Yang, X.M. Effect of some chemical water-saving agents on yields of potato (Solanum tuber sum L.) in semi-arid wind-sand area. Agricultural research in the arid areas (03)159-161 (2005). (in Chinese with English abstract).",
D652,198,"198.            Yu, M.Y., Huang, Z.B., Fang, F., Shan, L. Response of aquasorb, fertilizer and their interaction to growth and yield of potato. Agricultural research in the arid areas (03)15-19 (2003) (in Chinese with English abstract).",
D652,199,"199.            Huang, W., Zhang, J.H., Zhu, G.P., Zhang, L.F., Liu, Y.H. Effects of different application methods of a water absorbent on the growth and yield of potato. Journal of Chinese ecology 34(1)1-8 (2015). (in Chinese with English abstract).",
D652,200,"200.            Xin, J., Yang, S.X., Xu, Y., Wang, Y.J. Preliminary report on the effect of different application rates of water retaining agent on potato economic characters. Bulletin of agricultural science and technology (09)93+247 (2014). (in Chinese with English abstract).",
D652,201,"201.            Li, Q., Liu, J.H., Zhang, L., Xu, S.T., Chen, Q., Liu, H.J. Changes of morphological characters and osmoregulation substances and yield of potato with water absorbent usage. Acta agriculturae boreali-occidentalis sinica 20(10)58-63 (2011). (in Chinese with English abstract).",
D652,202,"202.             Gao, T.P., Wang, D., Gao, H.N., Zhang, H., Zhang, Q., An, L.Z., Wang, A.Q. Effects of super aquasorbent composition chlorophyll fluorescence parameters of dry land potato. Journal of Lanzhou university (natural sciences) 45(03)67-72 (2009). (in Chinese with English abstract).",
D652,203,"203.            Hou, X.Q., Li, R., He, W.S., Ma, K., Dai, X.H. Effects of super absorbent on yield and water use efficiency of potato in dry land. Journal of nuclear agricultural sciences 32(05)1016-1022 (2018). (in Chinese with English abstract).",
D652,204,"204.            Qin, S.H., Wang, D., Zhang, J.L., Dai, H.L., Niu, G.Q., Guo, R. Effects of aquasorbs on soil water characteristic and yield formation of potato. Journal of Gansu agricultural university 48(02)30-33 (2013). (in Chinese with English abstract).",
D652,205,"205.            Luo, Y.M. Effect of water retaining agent on growth and drought resistant physiological indexes of potato. Yunnan agriculture (04)73-76 (2018) (in Chinese with English abstract).",
D652,206,"206.            Wang, Y.Y. Effect of water retaining fertilizer on yield and water use efficiency of dry potato. Qinghai agricultural science and technology (02):11-14(2015) (in Chinese with English abstract).",
D652,207,"207.            Jiao, Y.H., Ma, Y.M. Experiment of using water retaining agent instead of plastic film on Potato in Zhuang Lang County. Agricultural Science-technology and information, (15):42-43(2020) (in Chinese with English abstract).",
D652,208,"208.            Hou, X., Li, R., He, W., Dai, X., Ma, K., Liang, Y. Superabsorbent polymers influence soil physical properties and increase potato tuber yield in a dry-farming region. J SOIL SEDIMENT 18, 816-826(2018).",
D652,209,"209.            Lv, M.Q. Effects of absorbent polymer on yield and growth of autumn planting soybean. Chinese Agricultural Science Bulletin, 31(12):57-61(2015) (in Chinese with English abstract).",
D652,210,"210.            Wang, G.Y., Yang, H.L. Effect of drought resistant SA type water retaining agent on yield in peanut production. Journal of peanut science, (S1):491-493(2003). (in Chinese with English abstract).",
D652,211,"211.            Zhao, M., Gao, H.M. Effect of water retaining agent on physiological characteristics and yield components of peanut. Journal of Jilin Agricultural Sciences, 27(6):15- 18(2002). (in Chinese with English abstract).",
D652,212,"212.            Li, G.H., Li, C.S., Wang, X.J., Zhao, C.Z., Zhao, S.Z., Hou, L. Effect of superabsorbent polymer application on yield and quality of peanut un-mulching cultivation. Acta Botanica Sinica, 39(11):2037-2043(2019). (in Chinese with English abstract).",
D652,213,"213.            Zhao, X.D., Sun, W., Li, H., Bian, J.B., Chen, X.Y., Tian, L., Ling, Z.P., Wei, J.L. Effect of water retaining agent on plant characteristics and yield of peanut in Hilly and dry land. Agricultural science and technology communication, (06):100-103(2019). (in Chinese with English abstract).",
D652,214,"214.            Gao, H.D., Du, C.H., Liang, W.L. Effect of water absorbent polymer on seed germination and growth of summer peanut. Henan Agricultural Science, (10):36-37(2006). (in Chinese with English abstract).",
D652,215,"215.            Zhong, Q. Z., Chen, R.H., Shen, C.Y., Fang, X.L., Guo, W., Zhang, Z.Q., He, S.D., Chen, Y. X., Xu, Y.S. Effect of applying water retention agent on peanut in red upland. Acta Agriculturae Jiangxi, 25(6): 32-34(2013). (in Chinese with English abstract).",
D652,216,"216.            Sun, H.J., Xu, X.L., Yu, X. C., Ye, C., Huang, Q.R., Li, Q., Sun, Y.M. Effect of water retaining agent application and rice straw mulch on growth and yield of peanut in red soil upland. Acta agriculturae Jiangxi, 23(4)83-85(2011). (in Chinese with English abstract).",
D652,217,"217.            Guo, S.Y., Chen, Y. H., Chen, J.H., Huang, A.N., Li, C.M. Preliminary report of applying multifunctional water retaining agent on peanut. Guangdong Agricultural Science, 38(20):55-56(2011) (in Chinese with English abstract).",
D652,218,"218.            Geng, G.J., Bai, G.S., Du S., Yu, J., Li, M. Effects of super absorbent with different application methods on soil moisture, soil salinity and Lycopersicon esculentum growth. Science of Soil and Water Conservation, 9(03):65-70(2011) (in Chinese with English abstract).",
D652,219,"219.            Zhang, R., Geng, G. J., Bai, G.S. Effects of application rate of super absorbent polymers on soil moisture and Solanum lycopersicum growth. Science of Soil and Water Conservation, 11(02):108-113(2013) (in Chinese with English abstract).",
D652,220,"220.            Ding, L., Wang, Y.B., Li, Y. H., Luo, T. F., Li, B., Meng, T.T. Experimental study on water saving technology of pepper under furrow irrigation in ridge culture with full film-covering combined with water-holding agent in arid area. Agricultural Research in the Arid Areas, 29(02):77-82(2011) (in Chinese with English abstract).",
D652,221,"221.            Huang, W., Zhang, J.H., Zhang, L.F., Liu, Y. H., Wang, Y.H. Physiological effect of different super absorbents on sugarbeet growth. Chinese Journal of Ecology 2015, 34(7):1910-1916 (in Chinese with English abstract).",
D652,222,"222.            Kong, W. L., Huang, H.Y., Li, Y. H., Zhang, L.D., Li, J.W., Meng, P.Q. Effect of water-retaining agent on yield of hybrid seeds in cucumber. Journal of Shaanxi Agricultural Sciences, 2021, 67(07): 44-46 (in Chinese with English abstract).",
D652,223,"223.            Jin, J.H., Zhou, Q.Y., Wang, Y.R., Zheng, Z.W., Han, N.N. Effects of combined chemical regulation on growth and water use efficiency of greenhouse tomato plants. Water saving irrigation, (10):43-46+54(2019) (in Chinese with English abstract).",
D652,224,"224.            Xu, J.X., Li, J.J., Sun, Q.P., Gao, L.J., Liu, B.S. Effect of applying polyacrylamide water retaining agent on Eggplant. Vegetable, 1(12):59-61(2011) (in Chinese with English abstract).",
D652,225,"225.            Huang, W., Zhu, H., Zhang, J.H., Zhu, X.W., Zhang, L.F. Effect of applying water absorbent on red pepper. Northern Horticulture, (20):19-21(2010) (in Chinese with English abstract).",
D652,226,"226.            Xu, L.Y., Yan, C.Q., Ye, W. N., Ye, J.J., Liu, H.Q. Effect of applying drought resistant and water retaining agent on mountain pepper. Zhejiang Agricultural Science, (05):886-887(2009) (in Chinese with English abstract).",
D652,227,"227.            Wang, W.H., Fan, C.W., Zhou, R.R., Lin, H.X., Lin, H.M., Li, S.Z. Effects of different application rates of drought resistant and water retaining agent on growth characters and yield of Chinese cabbage. Modern agricultural science and technology, (19):87+91(2013) (in Chinese with English abstract).",
D652,228,"228.            Pan, H.C. Effect of drought resistance and water retaining agent on peanut sweet potato rotation system in dryland. Fujian agricultural science and technology, (01):46-47(2006) (in Chinese with English abstract).",
D652,229,"229.            Zhang, J.X., Jiang, F. W., Zhao, Z.G., Liu, Y.L. Effects of cultivation mode and water-saving measures on the agronomic characters and yield of peanut in Barren dryland. Anhui Agricultural Science, 47(24):32-33,106(2019) (in Chinese with English abstract).",
D652,230,"230.            Pan, H.C. Application test of fight a drought water-retaining agentia for peanut and sweet potato crop rotation in dryland. Academic Periodical of Farm Products Processing, (Z1):114-116(2005). (in Chinese with English abstract).",
D652,231,"231.            Xu, L.Y., Ye, W.N., Yan, C. Q. Test report on effect of applying water retaining agent in mountain pepper. Vegetable, (03):29-31(2009). (in Chinese with English abstract).",
D652,232,"232.            You, S.R. Effect of new bio-based/paper film on tomato plant growth physiological and soil physical and chemical properties. Ningxia University 2018, Dissertation for the master degree. (in Chinese with English abstract).",
D652,233,"233.            Zhang Y. L., Wang, H.Y., Liu, G.J., Cao, B. Effect of dipping root with the biogas slurry and water-retaining agent on the growth and development of cucumber. Northern Horticulture, (08):36-37(2011).",
D652,234,"234.            Wu, S.N. Study on the effect of the conservation tillage and water retaining material to the soil water-heat and soybean growth in dry farmland. Inner Mongolia Agricultural University 2019, Dissertation for the master degree. (in Chinese with English abstract).",
D652,235,"235.            Shi, J.G. Effects of super absorbent polymer and soil conditioner on soil properties and carrot growth. Inner Mongolia Agricultural University 2008, Dissertation for the master degree (in Chinese with English abstract).",
D652,236,"236.            Chi, W.Z., Zhou, B., Sheng, W., Liu, Q.L., Hu, A.J. Application of water retaining agent in cotton production. Jiangsu agricultural sciences, 41(05):73-75(2013) (in Chinese with English abstract).",
D652,237,"237.            Bai, Y.H., Liu, R.J., Zhou, J.T. Analysis on the effect of drought resistant water retaining agent in cotton cultivation. Inner Mongolia Agricultural Science and Technology, (3):50~51(2008). (in Chinese with English abstract).",
D652,238,"238.            Li, P., Feng, Y.Z., Li, X",".C. Effects of drought-resistant agents (DRA) and super absorbent polymers (sap) on the yield and water use efficiency of cotton. Xinjiang Agricultural Sciences, 48(6):1125-1129(2011). (in Chinese with English abstract)."
D652,239,"239.            Zhai, Y.M., Wei, L.P., Yang, Q. Effects of regulatory measures on characters of greenhouse saline soil and tomato yield and quality. Journal of Jiangsu Agriculture, 31 (04):871-876(2015). (in Chinese with English abstract).",
D652,240,"240.            Wang, L.L., Song, T., Gao, Z.S. Effect of mixed liquid fertilizer on growth, yield and quality of Tomato. Guizhou agricultural sciences 44(10):62-65(2016). (in Chinese with English abstract).",
D652,241,"241.            Wang, Y., Liu, S.W., Wang, Y., Zeng, L.Y. Effects of polyacrylamide copolymer on growth of flowering Chinese cabbage in laterite soil. Guangdong Agricultural Sciences, 40(17):24-26(2013) (in Chinese with English abstract).",
D652,242,"242.            Tan, H.L. Experimental study on drought resistant multifunctional compound fertilizer on summer tomato. Bulletin of agricultural science and technology (02):57-59(2009) (in Chinese with English abstract).",
D652,243,"243.            Zhang, M., Zhao, H., Xiao, H.J., Wei, Q.Q., Gou, J.L., Wang, L.X. Effects of biochar，urease inhibitor and water retention agent on pepper in Guizhou. Journal of Nuclear Agricultural Sciences, 33(6):1232-1239(2019) (in Chinese with English abstract).",
