"landcover_map_year","treatment","Lat_long","crop_type","mean_yield_control_kgha","mean_yield_treatment_kgha","yield_SD_control","yield_SD_treatment","replicates_control_summed","replicates_treatment_summed","n_aggregated","ma_id","measurement_id","study_id","control_id","author_year","title","study_pubyear","harvest_year","region","country","yield_unit","soil_type","temperature","precipitation","climate_zone","LRR","LRR_vi","reference","longitude_decimal","latitude_decimal","country_new","crop_type_grouped_small","crop_type_grouped_big","publication_to_harvest_year_difference","harvest_year_by_median","nat.hab.1000","nat.hab.2500","nat.hab.5000","nat.hab.edgelength.1000","nat.hab.edgelength.2500","nat.hab.edgelength.5000","nat.hab.peri.area.ratio.1000","nat.hab.peri.area.ratio.2500","nat.hab.peri.area.ratio.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2500","nat.hab.wo.grass.5000","nat.hab.wo.grass.edgelength.1000","nat.hab.wo.grass.edgelength.2500","nat.hab.wo.grass.edgelength.5000","nat.hab.wo.grass.peri.area.ratio.1000","nat.hab.wo.grass.peri.area.ratio.2500","nat.hab.wo.grass.peri.area.ratio.5000","cropland.1000","cropland.2500","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2500","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2500","crop.edgelength.5000","inert.1000","inert.2500","inert.5000","inert.edgelength.1000","inert.edgelength.2500","inert.edgelength.5000","inert.peri.area.ratio.1000","inert.peri.area.ratio.2500","inert.peri.area.ratio.5000","shannon.1000","shannon.2500","shannon.5000","simpsonsevenness.1000","simpsonsevenness.2500","simpsonsevenness.5000"
1995,"Secondary and micronutrients","23.73109.08","Rice",60995,61250,NA,NA,4,4,4,"D309",6895,138,3,"Unpublished study (2001)","",2001,NA,"Guangxi","China","kg/hm-2","","","","",NA,NA,"",109.08,23.73,"China","Rice","Grains",NA,1994,0.382263402146516,0.30184731607775,0.285019516149848,1032949.83625323,4799516.24446779,16496920.2651104,0.872558494033591,0.821495702828503,0.747588219485891,0.376762062888123,0.299216161439558,0.283525741179095,957904.01786913,4540186.04692366,15941680.2270096,0.820980551147334,0.78394167255993,0.726232652052643,0.60561211478602,0.660472589711262,0.693044600083909,0.325668697679972,0.245293521674902,0.178772148915185,610790.862881398,3135781.0290717,9592390.9860876,0.0121244830674641,0.0376800942109887,0.0219358837662426,175846.185157767,1282956.29661037,4341003.90952017,4.68325450856916,1.75911823807128,2.55604922346667,1.41440883476759,1.24782281362905,1.15722906372066,2.87832527716008,2.41912689080071,2.2275477304882
1995,"Secondary and micronutrients","23.73109.09","Rice",47626.6666666667,46713.3333333333,NA,NA,6,6,6,"D309",6713,141,1,"Unpublished study (2004)","",2004,NA,"Guangxi","China","kg/hm-2","","","","",NA,NA,"",109.09,23.73,"China","Rice","Grains",NA,1997,0.145705002602837,0.191068123532134,0.223481462656583,488871.351922527,3213971.1100867,14033408.7710656,1.08342269132582,0.869058154136364,0.811065362871316,0.144758323086411,0.189538525560817,0.221794714773393,478480.701438347,3072377.50606999,13439643.961622,1.06732992165788,0.837475648028837,0.782655704565022,0.77005422677685,0.768154072936868,0.752677521577606,0.264541631283421,0.191819484634739,0.16650500080951,630866.59863113,2851976.54074079,9702910.90317808,0.0842407706203128,0.0407778035309984,0.0238410157658107,433814.215743884,1624397.06907603,5087699.93157327,1.66287364589946,2.05808580247614,2.75632813696088,1.08201324296958,1.05632108285412,1.07562611419325,2.25295753036583,1.97521830643247,2.0055098518716
1995,"Secondary and micronutrients","23.74109.08","Rice",62055,66380,NA,NA,2,2,2,"D309",6891,139,1,"Unpublished study (2002)","",2002,NA,"Guangxi","China","kg/hm-2","","","","",NA,NA,"",109.08,23.74,"China","Rice","Grains",NA,1995,0.388384391933497,0.329431167118709,0.323516816445535,936058.41301747,4970922.6914045,17318392.2968056,0.778248974269426,0.779590912972801,0.691423556574219,0.388119590165223,0.327607076169356,0.321896012816847,930160.967354063,4796395.87399319,16733617.8509121,0.773873404338044,0.756408135375674,0.671440770258088,0.611350782747594,0.647873254144287,0.656133045876944,0.218742130106764,0.227138139106937,0.188014157692655,414138.432145775,2848299.61207202,9551003.53568568,0.000264825318909351,0.022695578737004,0.0203501376775212,6733.25494448385,909435.474182849,3767710.64008125,8.20999569284553,2.0702608676944,2.3913527768806,1.12383090755158,1.26583058123462,1.19432266002111,2.26641979695339,2.4678773533581,2.3468296660517
1995,"Secondary and micronutrients","23.93109.29","Rice",62940,65160,NA,NA,2,2,2,"D309",6717,137,1,"Unpublished study (2000)","",2000,NA,"Guangxi","China","kg/hm-2","","","","",NA,NA,"",109.29,23.93,"China","Rice","Grains",NA,1993,0.018251376084706,0.0271775988253533,0.063730868814721,122897.038992479,946726.46409129,6269016.3892596,2.17424619316956,1.79967277128462,1.27048263005109,0.0169292377425313,0.0218482555164431,0.0525063697795183,112120.042562282,638252.393892262,4047752.48476169,2.13849758008064,1.50923128252466,0.995683065835726,0.754049644149754,0.815656775398262,0.85489350901648,0.338981857942732,0.27846085245164,0.187599343358934,791614.028457122,4396342.14578062,12417214.05796,0.22769897976554,0.157165625776385,0.0813756221687992,695705.888031423,3651963.73841296,10090637.9104532,0.986569096550201,1.20046361873543,1.60156093093764,0.647330814552293,0.676766845656894,0.731502718582607,1.58817039878057,1.57856655761165,1.54863114569204
1995,"Secondary and micronutrients","29.12106.73","Rice",50250,48420,NA,NA,1,1,1,"D309",7134,140,2,"Unpublished study (2003)","",2003,NA,"Zhongqing","China","kg/hm-2","","","","",NA,NA,"",106.73,29.12,"China","Rice","Grains",NA,1996,0.6572140830203,0.62993007827072,0.567565403311803,782517.93347889,3945305.33562345,16343271.0772685,0.384087173150261,0.323256632199399,0.371553485127399,0.6572140830203,0.62993007827072,0.567565403311803,782517.93347889,3945305.33562345,16343271.0772685,0.384087173150261,0.323256632199399,0.371553485127399,0.342785916979699,0.369705959724936,0.431312599146976,0.547415446706624,0.423399099637837,0.348296963912064,581698.110938997,3032824.02476599,11642428.0750854,0,0.000363962004344013,0.00112199754122171,0,65848.3382329151,397250.582169869,NA,9.33787253517759,4.56847136229648,1.00910719054945,1.03955340282964,1.09867728259997,2.22293524662929,2.35650091195022,2.56294723434917
1995,"Secondary and micronutrients","29.44106.66","Rice",51130,49810,NA,NA,1,1,1,"D309",7133,140,1,"Unpublished study (2003)","",2003,NA,"Zhongqing","China","kg/hm-2","","","","",NA,NA,"",106.66,29.44,"China","Rice","Grains",NA,1996,0.618320483404013,0.625960388249598,0.362746400209853,1169880.62992196,4996452.32179816,15241772.9553924,0.610298803726792,0.411951721090994,0.542129319067871,0.618320483404013,0.625960388249598,0.36272625168881,1169880.62992196,4996452.32179816,15235142.0949925,0.610298803726792,0.411951721090994,0.541923569105821,0.373760216855482,0.370813722943297,0.628795845071555,0.572402400858992,0.408293712671713,0.211742083561801,663254.060626217,2933574.11522216,10319207.0662651,0.00791929974050522,0.00322588880710525,0.00845775471859376,108712.154429573,447272.090168337,4401891.63146231,4.42798278460289,7.15572810957221,6.71513547731607,1.31151988100384,1.24816661125349,1.22133089910951,3.3463481947098,3.23642370821669,2.80280764664696
1995,"Secondary and micronutrients","30.01120.68","Rice",44500,45300,NA,NA,1,1,1,"D309",6738,140,1,"Unpublished study (2003)","",2003,NA,"Zhejiang","China","kg/hm-2","","","","",NA,NA,"",120.68,30.01,"China","Rice","Grains",NA,1996,0.243912498810508,0.225899904119548,0.249616094327333,1032463.98111791,5934596.61821106,25308304.6665693,1.36522896096752,1.35567838384624,1.30800998832297,0.235986896070308,0.21969112681629,0.245549230562672,949716.591484102,5516734.06812897,24146709.494233,1.29798829296237,1.29583899925118,1.26864458381117,0.568193373547145,0.63574676412989,0.637239141048214,0.764627407538651,0.486259639151134,0.448488624423803,1347042.77602413,5990607.53838406,22153037.6423903,0.187894127642347,0.138353331750563,0.113144764624452,860151.502521863,4061913.26365456,13323345.2574168,1.47647597143932,1.51503454859043,1.51914563110692,0.977920793961268,0.929607227448968,0.959599644190843,1.90036284631213,1.76938470777693,1.84944189244205
1995,"Secondary and micronutrients","30.53103.8","Rice",69050,69500,NA,NA,1,1,1,"D309",7058,139,1,"Unpublished study (2002)","",2002,NA,"Sichuan","China","kg/hm-2","","","","",NA,NA,"",103.8,30.53,"China","Rice","Grains",NA,1995,0.000996752366944457,0.0411153220838578,0.0664625251214072,8553.8933956218,1134158.95975183,6793615.58533518,2.76754729299448,1.42333039334871,1.31855622487404,0.000996752366944457,0.0185543006911829,0.0399212063969835,8553.8933956218,609241.869693223,4442798.0841167,2.76754729299448,1.69426228632069,1.43558013798032,0.948509848055563,0.881152300752709,0.861737690462884,0.140031705682767,0.173950116935529,0.202620160583658,411860.108966335,2970572.8854504,13535777.9591144,0.0504933995774925,0.077732377163433,0.0717997844157085,767023.995194006,4645503.05935274,17454570.1420197,4.89883522630551,3.08365862123921,3.13588797395201,0.414648635467145,0.642224420496614,0.779699003415609,1.32151127882888,1.47376605492548,1.59727273611179
1995,"Secondary and micronutrients","30.54103.8","Rice",52100,52170,NA,NA,1,1,1,"D309",7059,140,1,"Unpublished study (2003)","",2003,NA,"Sichuan","China","kg/hm-2","","","","",NA,NA,"",103.8,30.54,"China","Rice","Grains",NA,1996,0.001246423099367,0.0559700430073512,0.0552860491113558,10902.2584931788,1429008.06307971,5401060.36163386,2.82077714539872,1.31738788080435,1.26019328011743,0.001246423099367,0.0275753233513993,0.0299924265016202,10902.2584931788,825664.31491799,3244484.04006507,2.82077714539872,1.54496101955667,1.39542893031546,0.931152123926221,0.853574958871784,0.869104664292956,0.191627875159515,0.202998280839927,0.200314428456807,553301.097927953,3358144.66068729,13496172.7705375,0.067601452974412,0.0904549981208654,0.0756092865956887,954559.182300697,4970665.50770682,18705219.101933,4.55370213645618,2.83541475681101,3.19125378575302,0.384793862683268,0.750032958162024,0.727953837207653,1.28132592804802,1.60236374546259,1.55475739038074
1995,"Secondary and micronutrients","30.55103.8","Rice",63290,66330,NA,NA,1,1,1,"D309",7060,141,1,"Unpublished study (2004)","",2004,NA,"Sichuan","China","kg/hm-2","","","","",NA,NA,"",103.8,30.55,"China","Rice","Grains",NA,1997,0.000416050768164273,0.0620109176084962,0.044054874598002,3712.51112162893,1600706.59478256,4384278.38056663,2.87764955536431,1.33191741455015,1.28373950840039,0.000416050768164273,0.031745085277945,0.0217407336954341,3712.51112162893,921029.169839601,2525512.8482523,2.87764955536431,1.49703035932663,1.49847030358052,0.938703813556668,0.849673295652188,0.873316997046728,0.183876350991108,0.22599329920704,0.201841966781197,535226.971117779,3721463.89953545,13665031.1949529,0.0608801356751681,0.0883157867393155,0.0826281283552701,794808.511680508,5273622.32301374,20026481.0931593,4.21020619899483,3.08109013090795,3.12643557738749,0.448988736895876,0.797517328345277,0.677459369150533,1.37758321790301,1.67914313323622,1.52247637897647
1995,"Secondary and micronutrients","30.56114.9","Rice",79350,86230,NA,NA,1,1,1,"D309",6986,141,1,"Unpublished study (2004)","",2004,NA,"Hubei","China","kg/hm-2","","","","",NA,NA,"",114.9,30.56,"China","Rice","Grains",NA,1997,0.250733806797952,0.111529366259191,0.124503247319455,572913.135360394,2301799.89539476,11151729.5501632,0.736871210315366,1.06490563799911,1.1554028235358,0.247479440370897,0.108701705755466,0.122614774731019,544123.26115316,2188488.1400005,10699208.8262502,0.709045117492828,1.03882079108403,1.12559131786933,0.679372494060842,0.843563540755715,0.833189263913342,0.496000940085445,0.221482529789452,0.235423674903038,1044900.06293775,3620966.28973956,15206242.9466052,0.0698936991412055,0.0449070929850935,0.0423074887672033,603026.013240127,3096337.00747001,12110739.5808294,2.78236258481821,3.5576733939503,3.69254071555445,0.875169640859714,0.609589079974418,0.668548090221388,1.86585961388931,1.37106610285685,1.40935979384271
1995,"Secondary and micronutrients","30.64107.78","Rice",78800,76300,NA,NA,1,1,1,"D309",7132,139,1,"Unpublished study (2002)","",2002,NA,"Zhongqing","China","kg/hm-2","","","","",NA,NA,"",107.78,30.64,"China","Rice","Grains",NA,1995,0.285233578814964,0.426819362847447,0.373590887679727,623420.602386082,3008357.22057546,9854327.38798828,0.704838158977353,0.363672862506558,0.340247913203732,0.285233578814964,0.426500805976906,0.372826106625468,623420.602386082,2986633.09146449,9628731.71007384,0.704838158977353,0.361316354942044,0.333140573230642,0.712479550379483,0.566399694713948,0.59032279152642,0.181902593503504,0.178556406338898,0.226063246131378,401885.545292982,1960075.69502611,10345577.8279414,0.00228687080555238,0.0067809424386061,0.0360863207938519,69996.5471733189,698688.817582686,5713813.09622781,9.87060779915421,5.31642067784613,2.04243471257373,1.13768817771135,1.32393482452833,1.41656234475481,2.46447040641147,3.25590663736978,3.8041208763811
1995,"Secondary and micronutrients","30.66107.72","Rice",87230,86780,NA,NA,1,1,1,"D309",7126,138,1,"Unpublished study (2001)","",2001,NA,"Zhongqing","China","kg/hm-2","","","","",NA,NA,"",107.72,30.66,"China","Rice","Grains",NA,1994,0.00719314521767542,0.0175563556165289,0.0241867040359618,40624.1816518457,648037.85011902,2731594.18770375,1.8212632048786,1.90453905184894,1.45680849961544,0.00719314521767542,0.0173970936957615,0.0240871646210074,40624.1816518457,635750.483795214,2695539.82624838,1.8212632048786,1.88553186232867,1.44352080995445,0.941100871200894,0.963058503005035,0.956694123513332,0.22634342909365,0.112237939817055,0.111068188103542,660537.001169624,2094924.99128813,8237583.24541437,0.0517059835814309,0.0193851413784358,0.0191191724507057,563886.335597787,1914313.36130045,7551984.66051674,3.5168810766013,5.09527861485186,5.09512667291883,0.70112129984634,0.767251726664833,0.79495578601337,1.86887089080874,1.98074697609712,2.00181765832775
1995,"Secondary and micronutrients","30.67107.73","Rice",70930,72680,NA,NA,1,1,1,"D309",7127,140,1,"Unpublished study (2003)","",2003,NA,"Zhongqing","China","kg/hm-2","","","","",NA,NA,"",107.73,30.67,"China","Rice","Grains",NA,1996,0.00522557426864258,0.00408429197975304,0.0224679062516604,31460.0274187766,212825.519904986,2582195.61308034,1.94147028119223,2.68862340752809,1.48247917730155,0.00447903265798095,0.0038852256807354,0.0223099613921819,23032.0441084463,196978.180326205,2524107.1752154,1.65826498048447,2.61592280748735,1.45938890037005,0.970562167277303,0.969117324913024,0.955596402558307,0.125701992118716,0.121099576756134,0.111781829416696,378320.473059629,2274552.30859038,8281016.55657988,0.0242122584540538,0.026798383107222,0.021935691190033,337583.0428854,2714796.62430192,8255168.238527,4.49625565565801,5.2269911280671,4.85441243043478,0.542111693888498,0.578034969968086,0.791605490414578,1.50350268137857,1.57846870762193,2.01056382879186
1995,"Secondary and micronutrients","30.68107.73","Rice",80980,76980,NA,NA,1,1,1,"D309",7128,141,1,"Unpublished study (2004)","",2004,NA,"Zhongqing","China","kg/hm-2","","","","",NA,NA,"",107.73,30.68,"China","Rice","Grains",NA,1997,0.000223835451381955,0.00223409968923166,0.022645088561444,1624.28760777569,122357.535443831,2985085.43142831,2.34012423935288,2.8258576880307,1.70037189012112,0.000223835451381955,0.002035033820978,0.0225057400963888,1624.28760777569,105950.988887333,2933309.76714281,2.34012423935288,2.68630609429496,1.68122486488376,0.979622509511678,0.977528281115904,0.958625145241064,0.0879087690358235,0.0959531596046892,0.105212277467223,267046.013077158,1817885.37953723,7819051.30618967,0.0201536550369407,0.0202376191948641,0.0187297661974917,491610.547464073,2308892.99402591,7748096.27934294,7.86633119401782,5.88662676083981,5.33609837978442,0.355595099678789,0.58571946567725,0.800434112688465,1.25222389748046,1.61940643106663,2.03992428277924
1995,"Secondary and micronutrients","30120.65","Rice",58925,54395,NA,NA,2,2,2,"D309",6739,139,1,"Unpublished study (2002)","",2002,NA,"Zhejiang","China","kg/hm-2","","","","",NA,NA,"",120.65,30,"China","Rice","Grains",NA,1995,0.168280877731662,0.241093494860014,0.294492042530064,872301.671483762,4710380.56648851,19202840.9800344,1.67184842688402,1.00821450024998,0.841227329580942,0.163520798023989,0.235859977664126,0.288520983609602,810579.307831832,4342222.73602314,17749093.1938533,1.59877548341445,0.95003647382377,0.793633913594692,0.744106638780015,0.635807932072398,0.590060682121902,0.283258891496014,0.389517832605557,0.46558708224402,653512.29953517,4799222.13018418,21294926.5800746,0.0876124834883236,0.123098573067589,0.115447275348033,409203.277879606,3591578.65504432,14179164.9067772,1.50639226698534,1.50561800027351,1.58448604287581,0.718300533198632,0.95412658183285,1.0552296010973,1.47701918222118,1.83479948724046,2.07270228079165
1995,"Secondary and micronutrients","39.34117.07","Rice",88015,93030,NA,NA,2,2,2,"D309",7070,140,3,"Unpublished study (2003)","",2003,NA,"Tianjin","China","kg/hm-2","","","","",NA,NA,"",117.07,39.34,"China","Rice","Grains",NA,1996,0.110485436517149,0.0964665829603971,0.0978229020638677,1076577.99472658,5356418.98469192,17759476.6604016,3.13632105118184,2.85953220516395,2.33736266298099,0.049155792861729,0.0359049105880738,0.0434379577739998,434744.282123929,1945476.71443945,6474658.1151002,2.84668375921057,2.79041973121186,1.91903954208607,0.732145141888183,0.726547984733088,0.752835481918785,0.610964584896311,0.601997311234628,0.470093991210614,1389738.76354402,8493007.4946252,27488326.3600497,0.157369421594668,0.176985432306515,0.149341616017348,705948.172015223,4712521.87530774,15266696.8836912,1.44388471769096,1.37123915207887,1.31613584599939,1.20612431386346,1.18251568806984,1.21542307652037,2.56690362290343,2.50843011164269,2.52944581330138
1995,"Secondary and micronutrients","39.35117.06","Rice",88015,93030,NA,NA,2,2,2,"D309",7068,140,1,"Unpublished study (2003)","",2003,NA,"Tianjin","China","kg/hm-2","","","","",NA,NA,"",117.06,39.35,"China","Rice","Grains",NA,1996,0.119648229964361,0.10238898252371,0.0779075472942777,951044.961826797,5375299.08068869,16398726.06675,2.55843338327952,2.70362093728126,2.70997994432584,0.0415968568439828,0.0461111956529246,0.0300824884345867,304022.292750469,2305943.3180134,6010508.62543157,2.35247088161878,2.57536411067415,2.57236720349108,0.565330518795835,0.676006416022451,0.750683851814345,1.03133015568227,0.694758392365945,0.498733163135746,1811426.86895231,9119861.11258696,29079693.4258749,0.315021251239805,0.221604601453838,0.171408600891376,982852.015407013,5389616.44318974,17081338.1073106,1.00421712373048,1.25249349901626,1.28299444707363,1.37988914619872,1.24607087474445,1.17202847532958,3.18800651807723,2.71887540888679,2.48373703103908
1995,"Secondary and micronutrients","45.82128.69","Rice",68125,70875,NA,NA,2,2,2,"D309",6846,139,1,"Unpublished study (2002)","",2002,NA,"Heilongjiang","China","kg/hm-2","","","","",NA,NA,"",128.69,45.82,"China","Rice","Grains",NA,1995,0.00241949096934414,0.0137563586577089,0.0653454689973259,37154.4156740575,536151.098793686,8477443.24810811,4.93527092119155,2.00412642968017,1.66774623294626,0.00241949096934414,0.0131543231135994,0.0619441305331511,37154.4156740575,495156.587932602,7234550.9945121,4.93527092119155,1.93559932302272,1.50138467075645,0.9412245851048,0.94904904544875,0.895709021377717,0.0936042173728959,0.0959758553645673,0.169323723570712,274134.762415283,1771369.82703609,11797886.1845769,0.0563559239258562,0.0371945958935412,0.0389455096249573,107201.05520661,700715.646896913,3535190.77462278,0.611341747645478,0.968731397892965,1.16690639685612,0.134317298766822,0.37851047611239,0.796807461137116,1.05468007443373,1.22096569356622,1.63975246214262
1995,"Secondary and micronutrients","45.83128.68","Rice",64055,67000,NA,NA,2,2,2,"D309",6850,140,1,"Unpublished study (2003)","",2003,NA,"Heilongjiang","China","kg/hm-2","","","","",NA,NA,"",128.68,45.83,"China","Rice","Grains",NA,1996,0,0.00776892256573443,0.0589081187409387,0,368965.739617852,6770520.73418094,NA,2.44211192473621,1.47749647132898,0,0.00776892256573443,0.0562023940708889,0,368965.739617852,5815298.17392421,NA,2.44211192473621,1.33013801422514,0.951726938093411,0.949241748331508,0.903173853531009,0.114106368851284,0.0954528578956253,0.154844562045558,337908.609874651,1762079.30630539,10878970.048102,0.0482730619065888,0.0429893291027578,0.0379180277280524,115409.392984754,904409.332694902,3398549.04690296,0.768350361236547,1.08179428610402,1.15219857978663,0.184884300908197,0.314819510876038,0.752174795757118,1.09500590159484,1.17359021604214,1.59316655479115
1995,"Slow-release fertilizer","23.42127453113.9017332","Rice",81730,90817.5,NA,NA,4,4,4,"D309",7146,18,1,"Dai  et al. (2003)","",2003,NA,"Guangdong","China","kg/hm-2","","","","",NA,NA,"",113.9017332,23.42127453,"China","Rice","Grains",NA,1996,0.610703647483437,0.6834546013447,0.724834790948174,957389.713689574,6298639.01254068,24000176.1428779,0.506243046791051,0.476162535901946,0.427693447145323,0.610703647483437,0.6834546013447,0.724834790948174,957389.713689574,6298639.01254068,24000176.1428779,0.506243046791051,0.476162535901946,0.427693447145323,0.366454553420427,0.281872799039421,0.259112345979394,0.376388907508816,0.549290118584821,0.491650400344603,427126.100022211,2996655.22686678,9862506.57392465,0.0228417990961363,0.0346725996158793,0.0160528630724318,288068.922649352,1203611.08234541,3146109.25504695,4.07255472702988,1.79356842073128,2.53150329428236,1.3823524339891,1.37706426169087,1.27165526544366,3.2951252142928,2.85603564102794,2.51816957773338
1995,"Slow-release fertilizer","30.17271802120.4509822","Rice",66415,68920,NA,NA,2,2,2,"D309",7206,68,1,"Li  et al. (2004)","",2004,NA,"Zhejiang","China","kg/hm-2","","","","",NA,NA,"",120.4509822,30.17271802,"China","Rice","Grains",NA,1997,0.0624219866530071,0.145143316495588,0.11340607504599,590604.672896603,2895514.45070605,10246126.6944874,3.051470368603,1.02942782834477,1.16554658549127,0.0551707638561876,0.142181347261328,0.110784268451692,510974.624851881,2667879.77117376,9591509.81172906,2.98703424277835,0.968257431413004,1.11690212134739,0.593194995629401,0.647376800645891,0.705028826571549,0.783316919273533,0.561093408174355,0.522570819350716,1440738.36481925,7039228.91421891,28559184.003418,0.344383017717591,0.207479882858521,0.181565098382461,1105974.33962857,5859774.0695227,28543276.1347945,1.03574581749425,1.45737759109206,2.02804545330786,0.499426206710611,0.780899923314764,0.644171288374903,1.2404783169842,1.53485166085332,1.37181316011223
1995,"Slow-release fertilizer","30.28115747120.5395319","Rice",64920,76440,NA,NA,1,1,1,"D309",7209,68,4,"Li  et al. (2004)","",2004,NA,"Zhejiang","China","kg/hm-2","","","","",NA,NA,"",120.5395319,30.28115747,"China","Rice","Grains",NA,1997,0.00218365343306004,0.0201419865571865,0.0345437398633071,23055.4419212959,1268982.71314728,7778181.91025172,3.40510087457823,3.2509549367605,2.90472725990965,0.00193381371370749,0.0193275627183536,0.0340153906217792,20776.3207616067,1206879.29559549,7612165.03347485,3.46492828145828,3.22213914493192,2.88688412114729,0.729621280080437,0.825286691547361,0.857265929708328,0.782071351463001,0.457640706709968,0.352960954724224,1769308.75079734,7319340.37705547,23455549.4245634,0.268195066486502,0.154571321895452,0.108190330428365,1656333.83672906,9566262.30086483,31660239.5685299,1.99176149956248,3.19352933005589,3.77504704871677,0.039218534246362,0.16502686310237,0.229681862552508,1.01116677402094,1.05728166689686,1.08990551635254
1995,"Slow-release fertilizer","30.36206319119.895775","Rice",77770,88920,NA,NA,1,1,1,"D309",7208,68,3,"Li  et al. (2004)","",2004,NA,"Zhejiang","China","kg/hm-2","","","","",NA,NA,"",119.895775,30.36206319,"China","Rice","Grains",NA,1997,0.0879608992753507,0.117783523636982,0.236860380014922,922724.001779667,4846492.05808963,16896096.3385247,3.38310202057658,2.12321219621321,0.920202557223686,0.0879608992753507,0.117583818774885,0.236436005056737,922724.001779667,4828660.31717149,16756400.9126774,3.38310202057658,2.118993047723,0.914232404253709,0.881490699967923,0.84324463381885,0.726533745801285,0.201603459424479,0.197465024866309,0.211222625052738,551039.558041855,3226958.14865491,11896158.6208173,0.0305484007567268,0.0389718425441675,0.0366058741837925,534421.583304154,2841826.82241714,10426363.4876575,5.64193979787538,3.76267845985201,3.67427416487145,0.465786366444682,0.560591879003683,0.813465388973434,1.2271138087447,1.31111571679767,1.69573282868362
1995,"Super absorbent polymer","33.223939116.632717","Wheat",6333,6863.26666666667,48.6554070745295,44.7807766517969,18,18,6,"D652",1956,66,1,"","",2004,NA,"","China","kg/ha","","",NA,"",NA,NA,"66.   Li, B.Q., Guo, X. Y., He, C. L., Yin, X., Application of the Solution with the Resistance to Drought and Holding Moisture in Wheat Seed-coating. Journal of Anhui Agricultural Sciences 32(6):1131- 1132(2004). (in Chinese with English abstract).",116.632717,33.223939,"China","Wheat","Grains",NA,1997,0,0.0165152977915083,0.010074988165207,0,700133.091949115,1843452.37245234,NA,2.18617063598723,2.35893693348151,0,0.0165152977915083,0.0100653047313162,0,700133.091949115,1837738.43561058,NA,2.18617063598723,2.35388761470271,0.992939733505145,0.930219659682269,0.95417398290122,0.0902849395783179,0.195691125568116,0.157309625124426,278141.195415256,3529935.6191009,11642705.5377583,0.00706026649485521,0.0532650425262231,0.0357510289335722,159804.026768384,2543200.76207762,8998400.15164952,7.29523874220411,2.46222778301515,3.24493281687508,0.6176458867495,0.779141554515805,0.725673663553556,1.72629624241249,1.96654769957228,1.85927118338418
1995,"Super absorbent polymer","34.267063108.134448","Maize",7569.5333335,7805.475,24.6968007229546,18.5481130145411,12,12,4,"D652",2347,146,1,"","",2001,NA,"","China","kg/ha","","",NA,"",NA,NA,"146.            Zhang, H.H. The influence of irrigation and mulching on maize physiology and yield. Northwest A&F University 2001, Dissertation for the master degree (in Chinese with English abstract).",108.134448,34.267063,"China","Maize","Grains",NA,1994,0,0.000757867549904502,0.00372844803485795,0,68688.0598450005,790501.913135506,NA,4.67282751103546,2.73278705240696,0,0,0.00279802428305905,0,0,489961.846481382,NA,NA,2.25705293079444,0.88954636467249,0.880952654802731,0.894192687292591,0.197354010509629,0.235070789887187,0.220726917759667,544803.816143388,4016607.7575546,15312829.684711,0.11045363532751,0.118289477647365,0.102078864672551,534048.329155095,3737570.00952669,13245285.84607,1.55802689717753,1.62905232831976,1.67246279207546,0.457607583989347,0.464615303604013,0.482692597950605,1.39593368876199,1.39654776204294,1.39432117568272
1995,"Super absorbent polymer","34.317481108.018031","Wheat",5974.87,6795.73428571429,49.5819356798185,47.9462863483893,21,21,7,"D652",1812,40,1,"","",2003,NA,"","China","kg/ha","","",NA,"",NA,NA,"40.   Ding, R.X. Topic of the dissertation: effect of Kehan 98 on winter wheat cultivation physiology and yield character. Northwest A&F University 2003, Dissertation for the master degree. (In Chinese with English abstract).",108.018031,34.317481,"China","Wheat","Grains",NA,1996,0,3.82249043796761e-05,0.000417430986766818,0,5897.44566340695,94534.623495126,NA,7.95434883532061,2.91898862685353,0,0,0.000305137143738108,0,0,43256.5113687007,NA,NA,1.82718534189035,0.924333074023751,0.931579268944479,0.919365270484126,0.197921000999683,0.191133793148296,0.202540636552303,567741.733115552,3453585.41514459,14446880.3543208,0.0756669259762495,0.0683825061511415,0.0802172985291063,403535.980705969,2103349.84542843,9282530.13955723,1.71848492142329,1.58581891315528,1.49150434998807,0.691241420847583,0.668581382924432,0.628496784178037,1.99240896108733,1.89812712798587,1.75432253551455
